iteration,c0,m0,s0,mx0,mn0
223,2,0.131093,0.0512925,0.182385,0.0798003
224,2,0.131167,0.0514183,0.182585,0.0797483
225,2,0.131241,0.0515438,0.182784,0.0796968
226,2,0.131315,0.0516691,0.182984,0.0796458
227,2,0.13139,0.0517937,0.183183,0.079596
228,2,0.131465,0.0519182,0.183383,0.0795465
229,2,0.13154,0.0520424,0.183582,0.0794975
230,2,0.131616,0.0521662,0.183782,0.0794493
231,2,0.131691,0.0522898,0.183981,0.0794015
232,2,0.131767,0.0524131,0.18418,0.0793542
233,2,0.131844,0.0525362,0.18438,0.0793075
234,2,0.131921,0.0526587,0.184579,0.0792618
235,2,0.131998,0.0527809,0.184779,0.0792168
236,2,0.132075,0.0529027,0.184978,0.0791726
237,2,0.132153,0.0530242,0.185177,0.0791289
238,2,0.132231,0.0531453,0.185377,0.0790861
239,2,0.13231,0.0532657,0.185576,0.0790446
240,2,0.132389,0.0533859,0.185775,0.0790034
241,2,0.132469,0.0535059,0.185974,0.0789626
242,2,0.132548,0.0536253,0.186174,0.078923
243,2,0.132629,0.0537442,0.186373,0.0788843
244,2,0.132709,0.0538625,0.186572,0.0788469
245,2,0.132791,0.0539805,0.186771,0.0788102
246,2,0.132872,0.054098,0.18697,0.0787743
247,2,0.132954,0.0542152,0.187169,0.0787389
248,2,0.133036,0.054332,0.187368,0.0787044
249,2,0.133119,0.0544483,0.187567,0.0786709
250,2,0.133202,0.0545642,0.187766,0.078638
251,2,0.133286,0.0546796,0.187965,0.0786061
252,2,0.13337,0.0547944,0.188164,0.0785755
253,2,0.133455,0.0549087,0.188363,0.0785459
254,2,0.133539,0.0550225,0.188562,0.0785169
255,2,0.133625,0.055136,0.188761,0.0784889
256,2,0.133711,0.0552488,0.18896,0.0784621
257,2,0.133797,0.0553614,0.189158,0.0784356
258,2,0.133884,0.0554736,0.189357,0.0784101
259,2,0.13397,0.0555855,0.189556,0.0783849
260,2,0.134058,0.055697,0.189755,0.0783606
261,2,0.134145,0.0558082,0.189953,0.0783368
262,2,0.134233,0.0559189,0.190152,0.078314
263,2,0.134321,0.0560293,0.19035,0.0782918
264,2,0.13441,0.0561392,0.190549,0.0782706
265,2,0.134499,0.0562487,0.190748,0.0782503
266,2,0.134589,0.0563576,0.190946,0.078231
267,2,0.134678,0.0564663,0.191145,0.0782121
268,2,0.134768,0.0565746,0.191343,0.0781938
269,2,0.134859,0.0566826,0.191541,0.078176
270,2,0.134949,0.0567904,0.191739,0.0781586
271,2,0.13504,0.056898,0.191938,0.0781417
272,2,0.135131,0.0570053,0.192136,0.0781254
273,2,0.135222,0.0571123,0.192334,0.0781095
274,2,0.135313,0.0572187,0.192532,0.0780948
275,2,0.135406,0.0573246,0.19273,0.0780812
276,2,0.135498,0.05743,0.192928,0.0780684
277,2,0.135591,0.0575352,0.193127,0.0780562
278,2,0.135685,0.05764,0.193325,0.0780446
279,2,0.135778,0.0577442,0.193523,0.0780341
280,2,0.135872,0.0578481,0.193721,0.0780244
281,2,0.135967,0.0579517,0.193919,0.0780151
282,2,0.136061,0.058055,0.194116,0.0780063
283,2,0.136156,0.0581577,0.194314,0.0779988
284,2,0.136252,0.0582599,0.194512,0.0779921
285,2,0.136348,0.0583618,0.19471,0.0779862
286,2,0.136444,0.0584632,0.194908,0.0779812
287,2,0.136541,0.058564,0.195105,0.0779773
288,2,0.136639,0.0586644,0.195303,0.0779741
289,2,0.136736,0.0587645,0.195501,0.0779717
290,2,0.136834,0.0588642,0.195698,0.0779699
291,2,0.136932,0.0589636,0.195896,0.0779686
292,2,0.137031,0.0590625,0.196093,0.0779683
293,2,0.13713,0.059161,0.196291,0.0779688
294,2,0.137229,0.0592593,0.196488,0.0779696
295,2,0.137328,0.0593573,0.196686,0.077971
296,2,0.137428,0.0594551,0.196883,0.0779728
297,2,0.137528,0.0595523,0.19708,0.0779757
298,2,0.137628,0.0596491,0.197278,0.0779793
299,2,0.13773,0.0597453,0.197475,0.0779842
300,2,0.137831,0.0598412,0.197672,0.0779896
301,2,0.137932,0.0599366,0.197869,0.0779959
302,2,0.138035,0.0600316,0.198066,0.078003
303,2,0.138137,0.0601261,0.198263,0.078011
304,2,0.13824,0.0602202,0.19846,0.0780195
305,2,0.138343,0.0603142,0.198657,0.0780285
306,2,0.138446,0.0604078,0.198854,0.0780383
307,2,0.13855,0.060501,0.199051,0.0780488
308,2,0.138654,0.0605938,0.199248,0.07806
309,2,0.138758,0.0606861,0.199444,0.0780721
310,2,0.138863,0.0607782,0.199641,0.0780847
311,2,0.138968,0.0608699,0.199838,0.0780979
312,2,0.139073,0.0609612,0.200034,0.0781119
313,2,0.139179,0.0610522,0.200231,0.0781264
314,2,0.139284,0.0611428,0.200427,0.0781416
315,2,0.139391,0.0612329,0.200624,0.0781579
316,2,0.139498,0.0613223,0.20082,0.0781755
317,2,0.139605,0.0614111,0.201016,0.0781941
318,2,0.139713,0.0614995,0.201213,0.0782138
319,2,0.139822,0.0615872,0.201409,0.0782345
320,2,0.139931,0.0616744,0.201605,0.0782561
321,2,0.14004,0.061761,0.201801,0.078279
322,2,0.14015,0.0618469,0.201997,0.0783031
323,2,0.14026,0.0619324,0.202193,0.0783281
324,2,0.140372,0.0620172,0.202389,0.0783544
325,2,0.140483,0.0621018,0.202585,0.078381
326,2,0.140595,0.0621859,0.20278,0.0784086
327,2,0.140707,0.0622694,0.202976,0.0784374
328,2,0.140819,0.0623524,0.203172,0.078467
329,2,0.140932,0.062435,0.203367,0.0784973
330,2,0.141045,0.0625174,0.203563,0.0785279
331,2,0.141159,0.0625994,0.203758,0.0785595
332,2,0.141273,0.062681,0.203954,0.0785918
333,2,0.141387,0.0627624,0.204149,0.0786245
334,2,0.141502,0.0628432,0.204345,0.0786584
335,2,0.141617,0.0629235,0.20454,0.0786931
336,2,0.141732,0.0630034,0.204735,0.0787286
337,2,0.141848,0.0630828,0.204931,0.0787649
338,2,0.141964,0.0631619,0.205126,0.078802
339,2,0.14208,0.0632404,0.205321,0.07884
340,2,0.142198,0.0633184,0.205516,0.0788792
341,2,0.142315,0.0633957,0.205711,0.0789196
342,2,0.142433,0.0634727,0.205906,0.0789605
343,2,0.142552,0.0635493,0.206101,0.0790024
344,2,0.14267,0.0636256,0.206296,0.0790445
345,2,0.142789,0.0637017,0.206491,0.0790871
346,2,0.142908,0.0637774,0.206685,0.0791305
347,2,0.143027,0.0638526,0.20688,0.0791749
348,2,0.143147,0.0639272,0.207075,0.0792202
