iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
4827,6,0.311619,0.230326,0.79121,0.119827,3,0.255142,0.0853599,0.349867,0.142973,10,0.254691,0.0949911,0.476701,0.121211,7,0.278911,0.101607,0.505225,0.188994
4828,6,0.311651,0.230346,0.791293,0.120018,3,0.255063,0.085492,0.350023,0.142774,10,0.254728,0.0950294,0.476892,0.121198,7,0.278889,0.101599,0.505209,0.188796
4829,6,0.311681,0.230367,0.791375,0.120208,3,0.254984,0.0856244,0.35018,0.142574,9,0.248768,0.098399,0.477083,0.121184,6,0.270618,0.107537,0.505192,0.188597
4830,6,0.311712,0.230387,0.791457,0.120399,3,0.254905,0.0857571,0.350337,0.142374,8,0.242416,0.102638,0.477274,0.121169,8,0.279288,0.0950279,0.505175,0.188398
4831,6,0.311743,0.230408,0.791538,0.120589,3,0.254827,0.0858901,0.350494,0.142174,8,0.252003,0.104046,0.477465,0.121155,8,0.279244,0.0950194,0.505158,0.1882
4832,6,0.311774,0.230429,0.79162,0.12078,3,0.254749,0.0860234,0.350652,0.141974,10,0.254878,0.095183,0.477656,0.121141,6,0.282844,0.103921,0.50514,0.188001
4833,6,0.311805,0.23045,0.791702,0.12097,3,0.25467,0.0861569,0.35081,0.141775,10,0.254915,0.0952212,0.477847,0.121127,6,0.28281,0.103928,0.505122,0.187802
4834,6,0.311836,0.230471,0.791784,0.121161,3,0.254592,0.0862905,0.350968,0.141575,10,0.254953,0.0952594,0.478038,0.121113,6,0.282775,0.103936,0.505103,0.187603
4835,6,0.311867,0.230492,0.791865,0.121351,3,0.254514,0.0864245,0.351127,0.141375,10,0.254991,0.0952978,0.478228,0.121098,6,0.28274,0.103944,0.505085,0.187404
4836,6,0.311897,0.230513,0.791947,0.121541,3,0.254437,0.0865588,0.351285,0.141175,10,0.255029,0.095336,0.478419,0.121083,6,0.282706,0.103952,0.505065,0.187206
4837,6,0.311928,0.230534,0.792028,0.121731,3,0.254359,0.086693,0.351444,0.140975,10,0.255067,0.0953744,0.478609,0.121069,6,0.282671,0.10396,0.505046,0.187007
4838,6,0.311959,0.230556,0.792109,0.121922,3,0.254281,0.0868275,0.351603,0.140775,9,0.249218,0.0988357,0.4788,0.121054,7,0.272095,0.0996596,0.505026,0.186808
4839,6,0.31199,0.230577,0.79219,0.122112,3,0.254204,0.0869621,0.351762,0.140575,8,0.252573,0.104413,0.47899,0.121039,6,0.270645,0.107581,0.505006,0.186609
4840,6,0.31202,0.230598,0.79227,0.122302,3,0.254126,0.0870971,0.351921,0.140376,10,0.255181,0.0954891,0.479181,0.121023,8,0.278851,0.0949514,0.504985,0.18641
4841,6,0.312051,0.230619,0.79235,0.122492,3,0.254049,0.0872322,0.352081,0.140176,9,0.249369,0.0989808,0.479371,0.121008,6,0.270649,0.107591,0.504964,0.186211
4842,6,0.312082,0.230641,0.792429,0.122682,3,0.253972,0.0873675,0.352241,0.139976,10,0.255257,0.0955655,0.479561,0.120993,6,0.270651,0.107597,0.504942,0.186012
4843,6,0.312113,0.230662,0.792509,0.122872,3,0.253894,0.087503,0.352401,0.139776,8,0.25286,0.104594,0.479751,0.120977,6,0.270653,0.107602,0.504921,0.185813
4844,6,0.312143,0.230683,0.792588,0.123062,3,0.253817,0.0876386,0.352561,0.139576,9,0.249521,0.0991257,0.479941,0.120962,7,0.271937,0.099675,0.504899,0.185614
4845,6,0.312174,0.230704,0.792667,0.123252,3,0.25374,0.0877744,0.352721,0.139376,8,0.253003,0.104685,0.480131,0.120947,7,0.271911,0.0996785,0.504877,0.185415
4846,6,0.312204,0.230726,0.792745,0.123442,3,0.253663,0.0879104,0.352881,0.139176,10,0.255409,0.0957178,0.480321,0.120932,7,0.271884,0.0996819,0.504855,0.185216
4847,6,0.312235,0.230747,0.792824,0.123632,3,0.253587,0.0880466,0.353042,0.138976,8,0.253147,0.104775,0.480511,0.120917,7,0.271858,0.0996858,0.504833,0.185016
4848,6,0.312266,0.230768,0.792902,0.123822,4,0.303235,0.115108,0.452409,0.138776,10,0.255486,0.0957936,0.4807,0.120902,7,0.271831,0.0996898,0.50481,0.184817
4849,6,0.312296,0.23079,0.79298,0.124013,4,0.303221,0.115268,0.452584,0.138576,8,0.243352,0.103617,0.48089,0.120887,7,0.271804,0.0996939,0.504787,0.184618
4850,6,0.312327,0.230811,0.793057,0.124203,3,0.253357,0.0884563,0.353524,0.138376,10,0.255562,0.0958694,0.481079,0.120872,6,0.270667,0.107646,0.504764,0.184419
4851,6,0.312357,0.230832,0.793134,0.124393,3,0.25328,0.0885932,0.353685,0.138176,8,0.243453,0.10372,0.481269,0.120857,7,0.271751,0.0997029,0.504741,0.184219
4852,6,0.312387,0.230854,0.793211,0.124583,3,0.253204,0.0887303,0.353847,0.137976,8,0.25351,0.104998,0.481458,0.120842,7,0.271724,0.0997076,0.504718,0.18402
4853,6,0.312418,0.230875,0.793287,0.124773,3,0.253128,0.0888676,0.354008,0.137776,8,0.253583,0.105043,0.481648,0.120827,7,0.271697,0.0997124,0.504693,0.183821
4854,6,0.312448,0.230896,0.793363,0.124963,3,0.253052,0.0890051,0.35417,0.137576,10,0.255716,0.096021,0.481837,0.120811,6,0.270673,0.107675,0.504669,0.183621
4855,6,0.337298,0.225742,0.793439,0.125153,3,0.252976,0.0891428,0.354332,0.137376,10,0.255755,0.0960588,0.482026,0.120795,6,0.270675,0.107682,0.504644,0.183422
4856,6,0.337339,0.225769,0.793514,0.125343,3,0.2529,0.0892806,0.354494,0.137176,10,0.255793,0.0960965,0.482215,0.12078,6,0.270676,0.10769,0.504619,0.183222
4857,6,0.337381,0.225797,0.793589,0.125533,3,0.252824,0.0894185,0.354657,0.136976,8,0.253876,0.10522,0.482404,0.120765,8,0.278101,0.0948697,0.504594,0.183023
4858,6,0.337423,0.225824,0.793663,0.125723,3,0.252748,0.0895567,0.354819,0.136776,8,0.253949,0.105264,0.482592,0.12075,8,0.278057,0.094867,0.504569,0.182823
4859,6,0.337465,0.225851,0.793737,0.125913,3,0.252672,0.089695,0.354981,0.136576,8,0.254023,0.105308,0.48278,0.120735,6,0.27068,0.107714,0.504544,0.182624
4860,6,0.337506,0.225878,0.79381,0.126103,3,0.252597,0.0898335,0.355144,0.136376,8,0.254096,0.105351,0.482969,0.12072,6,0.281863,0.104203,0.504518,0.182424
4861,6,0.337548,0.225905,0.793883,0.126292,3,0.252521,0.0899723,0.355307,0.136176,10,0.255988,0.0962836,0.483157,0.120706,6,0.281828,0.104216,0.504493,0.182224
4862,6,0.337589,0.225932,0.793955,0.126482,3,0.252446,0.0901113,0.355471,0.135976,10,0.256027,0.0963206,0.483345,0.120692,8,0.27788,0.0948592,0.504468,0.182025
4863,6,0.33763,0.225959,0.794027,0.126672,3,0.252371,0.0902505,0.355635,0.135776,9,0.2505,0.100033,0.483533,0.120678,6,0.281757,0.104244,0.504443,0.181825
4864,6,0.337672,0.225986,0.794099,0.126861,3,0.252295,0.0903899,0.355799,0.135576,8,0.254393,0.105524,0.483721,0.120664,7,0.287552,0.0975755,0.504417,0.181625
4865,6,0.337713,0.226013,0.79417,0.127051,3,0.25222,0.0905294,0.355963,0.135376,9,0.250605,0.100127,0.483909,0.120649,6,0.281686,0.104273,0.504391,0.181426
4866,6,0.337754,0.226041,0.794242,0.12724,3,0.252146,0.0906691,0.356127,0.135176,10,0.256184,0.0964691,0.484097,0.120635,6,0.28165,0.104287,0.504365,0.181226
4867,6,0.337796,0.226068,0.794313,0.127429,3,0.252071,0.090809,0.356291,0.134976,9,0.25071,0.100221,0.484285,0.120621,6,0.281614,0.104302,0.504338,0.181026
4868,6,0.337837,0.226095,0.794384,0.127619,3,0.251996,0.0909489,0.356456,0.134776,8,0.254691,0.105696,0.484473,0.120606,6,0.281578,0.104316,0.504311,0.180826
4869,6,0.337878,0.226122,0.794455,0.127808,3,0.251921,0.0910891,0.35662,0.134576,10,0.256303,0.0965805,0.484661,0.120591,6,0.281543,0.104331,0.504283,0.180627
4870,6,0.33792,0.22615,0.794526,0.127997,3,0.251847,0.0912295,0.356785,0.134376,9,0.250869,0.100362,0.484849,0.120577,7,0.271233,0.0998297,0.504256,0.180427
4871,6,0.337961,0.226177,0.794596,0.128185,3,0.251773,0.0913701,0.356951,0.134176,8,0.244494,0.104739,0.485037,0.120562,8,0.299328,0.119406,0.504228,0.180227
4872,6,0.338003,0.226204,0.794666,0.128374,3,0.251698,0.0915109,0.357116,0.133977,10,0.256422,0.0966912,0.485224,0.120548,7,0.271177,0.0998476,0.5042,0.180027
4873,6,0.338044,0.226232,0.794737,0.128563,3,0.251624,0.0916519,0.357282,0.133777,8,0.255067,0.105908,0.485412,0.120534,7,0.271149,0.099857,0.504172,0.179827
4874,6,0.338085,0.226259,0.794806,0.128752,3,0.25155,0.0917931,0.357448,0.133577,8,0.255143,0.105951,0.485599,0.120519,6,0.270692,0.107862,0.504144,0.179627
4875,6,0.338127,0.226287,0.794876,0.128941,3,0.251477,0.0919346,0.357615,0.133377,10,0.256543,0.0968014,0.485786,0.120505,6,0.270692,0.107873,0.504116,0.179428
4876,6,0.338168,0.226314,0.794946,0.12913,3,0.251403,0.0920762,0.357781,0.133177,10,0.256583,0.096838,0.485974,0.120492,8,0.277257,0.0948604,0.504087,0.179228
4877,6,0.338209,0.226342,0.795015,0.129318,3,0.251329,0.0922179,0.357948,0.132977,9,0.251245,0.100688,0.486161,0.120478,7,0.271037,0.0998967,0.504059,0.179028
4878,6,0.33825,0.226369,0.795083,0.129507,3,0.251256,0.0923597,0.358115,0.132777,8,0.244873,0.105091,0.486348,0.120464,7,0.271008,0.0999072,0.504029,0.178828
4879,6,0.33829,0.226397,0.795151,0.129695,3,0.251182,0.0925017,0.358281,0.132577,10,0.256705,0.0969476,0.486534,0.12045,7,0.27098,0.0999178,0.504,0.178628
4880,6,0.338331,0.226424,0.795219,0.129883,3,0.251109,0.0926439,0.358448,0.132378,10,0.256745,0.0969842,0.486721,0.120436,8,0.277077,0.0948696,0.503971,0.178428
4881,6,0.338372,0.226452,0.795287,0.130071,3,0.251035,0.0927862,0.358616,0.132178,8,0.245037,0.105242,0.486908,0.120422,6,0.28111,0.104528,0.503941,0.178228
4882,6,0.338413,0.22648,0.795355,0.130259,3,0.250962,0.0929287,0.358783,0.131978,8,0.255753,0.106284,0.487095,0.120408,6,0.281074,0.104546,0.503911,0.178028
4883,6,0.338453,0.226507,0.795422,0.130448,3,0.250889,0.0930714,0.358951,0.131778,10,0.256867,0.0970937,0.487281,0.120394,6,0.281038,0.104564,0.503881,0.177828
4884,6,0.338494,0.226535,0.795489,0.130635,3,0.250816,0.0932142,0.359118,0.131578,9,0.251625,0.101012,0.487468,0.120379,6,0.281001,0.104582,0.50385,0.177628
4885,6,0.338535,0.226562,0.795556,0.130823,3,0.250744,0.0933573,0.359287,0.131378,8,0.255983,0.106408,0.487654,0.120365,7,0.311909,0.122977,0.503819,0.177428
4886,6,0.338576,0.22659,0.795622,0.131011,3,0.250671,0.0935006,0.359455,0.131179,8,0.256061,0.106449,0.487841,0.120351,9,0.301349,0.113233,0.503788,0.177229
4887,6,0.338616,0.226618,0.795689,0.131199,3,0.250599,0.0936442,0.359624,0.130979,10,0.257029,0.0972392,0.488027,0.120337,6,0.269693,0.105875,0.497777,0.177029
4888,6,0.338657,0.226646,0.795755,0.131386,3,0.250526,0.0937879,0.359793,0.130779,9,0.251843,0.101196,0.488213,0.120324,6,0.279882,0.102584,0.49788,0.176829
4889,6,0.338697,0.226673,0.795821,0.131574,3,0.250454,0.0939319,0.359963,0.130579,10,0.257111,0.0973116,0.488399,0.120311,7,0.285392,0.0959954,0.497982,0.176629
4890,6,0.338738,0.226701,0.795886,0.131761,3,0.250382,0.094076,0.360133,0.13038,8,0.25637,0.106612,0.488584,0.120297,7,0.285358,0.0960502,0.498085,0.176429
4891,6,0.338778,0.226729,0.795951,0.131948,3,0.25031,0.0942203,0.360303,0.13018,8,0.256448,0.106652,0.48877,0.120283,8,0.275904,0.0932887,0.498187,0.176229
4892,6,0.338818,0.226756,0.796016,0.132136,3,0.250239,0.0943649,0.360473,0.12998,8,0.256525,0.106693,0.488956,0.120269,6,0.279825,0.102854,0.49829,0.176029
4893,6,0.338859,0.226784,0.79608,0.132323,3,0.250167,0.0945096,0.360644,0.129781,8,0.256602,0.106733,0.489141,0.120255,6,0.279811,0.102923,0.498393,0.175829
4894,6,0.338899,0.226812,0.796143,0.132509,3,0.250096,0.0946544,0.360814,0.129581,8,0.25668,0.106774,0.489327,0.120242,6,0.279797,0.102992,0.498496,0.175629
4895,6,0.338939,0.226839,0.796207,0.132696,3,0.250024,0.0947995,0.360985,0.129381,10,0.257357,0.0975287,0.489512,0.120229,6,0.279783,0.103061,0.4986,0.175429
4896,6,0.338979,0.226867,0.79627,0.132883,3,0.249953,0.0949447,0.361157,0.129182,8,0.256836,0.106854,0.489698,0.120216,6,0.27977,0.10313,0.498704,0.175229
4897,6,0.339019,0.226894,0.796333,0.13307,3,0.249882,0.09509,0.361328,0.128982,8,0.256914,0.106894,0.489883,0.120202,6,0.279756,0.1032,0.498808,0.175029
4898,6,0.339059,0.226921,0.796395,0.133257,3,0.249811,0.0952356,0.3615,0.128782,8,0.256992,0.106934,0.490068,0.120189,8,0.275709,0.093615,0.498912,0.174829
4899,6,0.339099,0.226949,0.796456,0.133444,6,0.250894,0.0830546,0.361672,0.128583,8,0.25707,0.106973,0.490252,0.120176,6,0.269956,0.106639,0.499017,0.174629
4900,6,0.339139,0.226976,0.796517,0.133631,5,0.241732,0.0882718,0.361844,0.128383,10,0.257562,0.0977082,0.490437,0.120163,6,0.269978,0.106705,0.499122,0.174429
4901,6,0.339179,0.227003,0.796578,0.133817,5,0.241723,0.0883685,0.362017,0.128184,8,0.246154,0.10624,0.490622,0.12015,8,0.275626,0.0937604,0.499228,0.174229
4902,6,0.339219,0.22703,0.796639,0.134004,5,0.241714,0.0884652,0.362189,0.127984,10,0.257645,0.0977796,0.490806,0.120136,8,0.275599,0.0938096,0.499333,0.174029
4903,6,0.339259,0.227057,0.796699,0.134191,4,0.225957,0.0925423,0.362362,0.127785,8,0.246268,0.106339,0.49099,0.120123,7,0.284916,0.0967959,0.499439,0.173829
4904,6,0.339299,0.227085,0.796759,0.134377,4,0.225918,0.0926326,0.362535,0.127585,9,0.252726,0.101925,0.491175,0.120109,6,0.279661,0.1037,0.499545,0.173629
4905,6,0.339339,0.227112,0.79682,0.134563,4,0.225879,0.0927231,0.362708,0.127386,10,0.257768,0.0978871,0.491359,0.120095,7,0.284849,0.0969164,0.499652,0.173429
4906,6,0.339379,0.227139,0.79688,0.13475,4,0.22584,0.0928139,0.36288,0.127187,9,0.252838,0.102015,0.491542,0.12008,6,0.28773,0.104463,0.499759,0.173229
4907,6,0.339419,0.227167,0.79694,0.134936,4,0.2258,0.0929051,0.363054,0.126987,10,0.257851,0.0979586,0.491726,0.120066,7,0.284783,0.0970388,0.499867,0.173029
4908,6,0.33946,0.227194,0.797,0.135122,4,0.225761,0.0929965,0.363227,0.126788,10,0.257893,0.0979944,0.49191,0.120052,7,0.28475,0.0971006,0.499975,0.172829
4909,6,0.3395,0.227221,0.79706,0.135308,4,0.225722,0.0930881,0.3634,0.126588,9,0.253005,0.10215,0.492094,0.120037,7,0.269688,0.0993585,0.500083,0.172629
4910,6,0.33954,0.227249,0.797119,0.135494,6,0.25104,0.0841358,0.363573,0.126389,8,0.246669,0.106684,0.492277,0.120023,8,0.275381,0.0942179,0.500192,0.172429
4911,6,0.33958,0.227277,0.797179,0.13568,5,0.241633,0.0893437,0.363746,0.12619,8,0.258011,0.107444,0.49246,0.120008,8,0.275354,0.0942707,0.500301,0.172229
4912,6,0.33962,0.227304,0.797238,0.135866,4,0.225606,0.0933643,0.36392,0.12599,10,0.25806,0.0981372,0.492644,0.119993,7,0.284618,0.0973515,0.500409,0.172029
4913,6,0.33966,0.227332,0.797297,0.136052,6,0.25108,0.084434,0.364094,0.125791,8,0.25817,0.107521,0.492827,0.119977,6,0.287693,0.104899,0.500519,0.171829
4914,6,0.339701,0.227359,0.797355,0.136237,5,0.241608,0.0896399,0.364268,0.125592,8,0.258249,0.10756,0.49301,0.119962,6,0.287689,0.104962,0.500628,0.171629
4915,6,0.339741,0.227386,0.797413,0.136423,5,0.241599,0.089739,0.364442,0.125392,9,0.253342,0.10242,0.493192,0.119947,6,0.287684,0.105026,0.500738,0.171429
4916,6,0.339781,0.227414,0.79747,0.136609,5,0.24159,0.0898384,0.364616,0.125193,10,0.258227,0.0982796,0.493375,0.119932,6,0.28768,0.10509,0.500849,0.17123
4917,6,0.339821,0.227441,0.797527,0.136794,5,0.241581,0.0899379,0.364791,0.124994,10,0.258269,0.0983149,0.493557,0.119918,6,0.287675,0.105155,0.50096,0.17103
4918,6,0.339861,0.227468,0.797584,0.13698,6,0.251146,0.0849349,0.364965,0.124795,9,0.253511,0.102553,0.493739,0.119903,6,0.287671,0.105221,0.501072,0.17083
4919,6,0.339902,0.227495,0.79764,0.137165,6,0.25116,0.0850356,0.36514,0.124596,9,0.253568,0.102598,0.493922,0.119887,6,0.287667,0.105286,0.501184,0.17063
4920,6,0.339942,0.227522,0.797696,0.137351,4,0.225299,0.0941127,0.365315,0.124397,9,0.253624,0.102642,0.494104,0.119872,6,0.287663,0.105352,0.501296,0.17043
4921,6,0.339982,0.227549,0.797752,0.137536,4,0.225261,0.0942073,0.36549,0.124197,10,0.258437,0.0984566,0.494286,0.119856,6,0.28766,0.105418,0.501408,0.17023
4922,6,0.340022,0.227576,0.797808,0.137722,6,0.251199,0.0853383,0.365665,0.123998,8,0.258884,0.107863,0.494467,0.119841,6,0.287656,0.105485,0.501521,0.170031
4923,6,0.340063,0.227603,0.797863,0.137907,4,0.225184,0.0943973,0.36584,0.123799,9,0.253794,0.102775,0.494649,0.119826,8,0.275035,0.0949346,0.501634,0.169831
4924,6,0.340103,0.227631,0.797919,0.138092,6,0.251225,0.0855407,0.366015,0.1236,8,0.259044,0.107938,0.49483,0.119811,8,0.275009,0.0949924,0.501748,0.169631
4925,6,0.340143,0.227658,0.797974,0.138277,6,0.251239,0.0856422,0.36619,0.123401,8,0.259124,0.107975,0.495012,0.119796,7,0.276618,0.101508,0.501862,0.169431
4926,6,0.340183,0.227686,0.79803,0.138462,6,0.251252,0.0857438,0.366366,0.123202,8,0.259204,0.108012,0.495193,0.119781,7,0.276616,0.101568,0.501976,0.169231
4927,6,0.340223,0.227713,0.798084,0.138424,5,0.241494,0.0909421,0.366542,0.123003,9,0.263888,0.102699,0.495374,0.119767,7,0.276615,0.101627,0.50209,0.169032
4928,6,0.340262,0.22774,0.798139,0.138356,5,0.241485,0.0910433,0.366718,0.122804,9,0.261469,0.103683,0.495555,0.119753,6,0.270616,0.108682,0.502204,0.168832
4929,6,0.340302,0.227768,0.798193,0.138288,6,0.251291,0.0860491,0.366894,0.122605,8,0.256622,0.109036,0.495736,0.119739,6,0.27064,0.108758,0.502319,0.168632
4930,6,0.340342,0.227795,0.798248,0.138221,6,0.251304,0.0861514,0.36707,0.122406,8,0.267788,0.108446,0.495917,0.119725,6,0.270663,0.108834,0.502434,0.168433
4931,6,0.340382,0.227823,0.798302,0.138154,6,0.251317,0.0862539,0.367247,0.122207,8,0.267842,0.108477,0.496097,0.119712,6,0.279325,0.105805,0.50255,0.168233
4932,6,0.340422,0.22785,0.798356,0.138086,6,0.25133,0.0863564,0.367423,0.122008,9,0.264198,0.102836,0.496277,0.119699,6,0.279314,0.105888,0.502666,0.168033
4933,6,0.340462,0.227878,0.79841,0.13802,4,0.224806,0.0953618,0.3676,0.12181,9,0.26426,0.102863,0.496457,0.119687,6,0.279303,0.105972,0.502783,0.167834
4934,6,0.340501,0.227905,0.798463,0.137952,4,0.224769,0.0954594,0.367777,0.121611,9,0.264323,0.102891,0.496637,0.119674,6,0.279291,0.106056,0.502899,0.167634
4935,6,0.340541,0.227933,0.798517,0.137885,6,0.251369,0.0866648,0.367953,0.121412,8,0.259933,0.10834,0.496817,0.119661,6,0.27928,0.10614,0.503016,0.167434
4936,6,0.34058,0.22796,0.798569,0.137817,6,0.251382,0.0867678,0.368131,0.121214,10,0.259076,0.0989824,0.496997,0.119648,6,0.279269,0.106224,0.503133,0.167235
4937,6,0.340619,0.227987,0.798622,0.137749,5,0.241407,0.0919635,0.368308,0.121015,8,0.271809,0.107,0.497177,0.119636,6,0.279258,0.106309,0.50325,0.167035
4938,6,0.340659,0.228015,0.798674,0.137681,4,0.22462,0.0958522,0.368485,0.120816,8,0.271863,0.107035,0.497356,0.119623,6,0.279246,0.106394,0.503367,0.166836
4939,6,0.340698,0.228043,0.798726,0.137612,4,0.224583,0.0959509,0.368663,0.120618,16,0.384711,0.145958,0.595677,0.119609,6,0.279235,0.106479,0.503485,0.166636
4940,6,0.340737,0.22807,0.798778,0.137543,4,0.224546,0.0960497,0.36884,0.12042,8,0.271969,0.107104,0.497714,0.119597,6,0.279224,0.106565,0.503603,0.166437
4941,6,0.340776,0.228098,0.798829,0.137474,6,0.251448,0.0872843,0.369018,0.120221,8,0.272023,0.107139,0.497894,0.119584,6,0.279213,0.106651,0.50372,0.166237
4942,6,0.340815,0.228126,0.798881,0.137405,6,0.251461,0.0873879,0.369195,0.120023,8,0.272076,0.107173,0.498072,0.119572,6,0.279202,0.106737,0.503838,0.166038
4943,6,0.340855,0.228154,0.798932,0.137336,5,0.23996,0.0915982,0.369373,0.119825,8,0.27213,0.107208,0.498251,0.119559,6,0.279192,0.106824,0.503957,0.165838
4944,6,0.340894,0.228182,0.798984,0.137267,5,0.239954,0.0917033,0.369551,0.119627,8,0.272183,0.107242,0.49843,0.119547,6,0.279181,0.106911,0.504076,0.165639
4945,6,0.340933,0.22821,0.799036,0.137197,6,0.2515,0.0876995,0.369729,0.119429,8,0.272237,0.107277,0.498608,0.119534,6,0.27917,0.106998,0.504196,0.165439
4946,6,0.340972,0.228239,0.799087,0.137128,5,0.239943,0.0919139,0.369907,0.119231,8,0.272291,0.107311,0.498787,0.119521,6,0.27916,0.107086,0.504316,0.16524
4947,6,0.341011,0.228267,0.799139,0.137059,6,0.251526,0.0879078,0.370085,0.119033,8,0.272345,0.107345,0.498965,0.119509,6,0.27915,0.107174,0.504437,0.16504
4948,6,0.34105,0.228295,0.79919,0.13699,6,0.251539,0.0880122,0.370264,0.118835,8,0.272399,0.107379,0.499143,0.119496,6,0.279139,0.107263,0.504557,0.164841
4949,6,0.341089,0.228324,0.799241,0.136921,6,0.251552,0.0881167,0.370442,0.118637,8,0.272453,0.107413,0.499322,0.119484,6,0.279129,0.107352,0.504679,0.164642
4950,6,0.341128,0.228352,0.799292,0.136852,5,0.239921,0.0923374,0.370621,0.118439,8,0.272507,0.107447,0.4995,0.119472,6,0.279119,0.107441,0.5048,0.164442
4951,6,0.341167,0.22838,0.799342,0.136783,6,0.251577,0.0883259,0.370799,0.118241,8,0.272561,0.107481,0.499678,0.11946,6,0.279109,0.10753,0.504922,0.164243
4952,6,0.341206,0.228408,0.799392,0.136714,6,0.25159,0.0884305,0.370978,0.118043,8,0.272615,0.107515,0.499856,0.119447,6,0.279099,0.10762,0.505044,0.164044
4953,6,0.341245,0.228437,0.799442,0.136644,6,0.251603,0.0885353,0.371157,0.117846,8,0.27267,0.107549,0.500034,0.119436,6,0.279089,0.10771,0.505167,0.163844
4954,6,0.341283,0.228465,0.799492,0.136574,5,0.2399,0.0927632,0.371336,0.117648,8,0.272724,0.107582,0.500211,0.119424,6,0.27908,0.107801,0.50529,0.163645
4955,6,0.341322,0.228494,0.799542,0.136504,6,0.251628,0.0887455,0.371515,0.11745,8,0.272778,0.107616,0.500389,0.119412,6,0.27907,0.107892,0.505413,0.163446
4956,6,0.341361,0.228522,0.799592,0.136435,6,0.25164,0.0888509,0.371694,0.117253,8,0.272833,0.10765,0.500566,0.1194,6,0.27906,0.107983,0.505537,0.163247
4957,6,0.3414,0.228551,0.799641,0.136365,6,0.251653,0.0889563,0.371874,0.117055,8,0.272887,0.107683,0.500744,0.119389,6,0.279051,0.108075,0.505661,0.163048
4958,6,0.341439,0.228579,0.79969,0.136296,6,0.251666,0.0890619,0.372054,0.116857,8,0.272941,0.107717,0.500922,0.119377,7,0.283222,0.100665,0.505784,0.162848
4959,6,0.341477,0.228607,0.799738,0.136227,6,0.251679,0.0891676,0.372234,0.11666,8,0.272995,0.10775,0.501099,0.119366,6,0.279032,0.108258,0.505908,0.162649
4960,6,0.341516,0.228636,0.799787,0.136158,6,0.251692,0.0892734,0.372414,0.116462,8,0.27305,0.107784,0.501276,0.119355,6,0.279022,0.108351,0.506033,0.16245
4961,6,0.341555,0.228664,0.799835,0.136089,6,0.251705,0.0893792,0.372594,0.116265,8,0.273104,0.107817,0.501453,0.119343,6,0.279013,0.108443,0.506157,0.162251
4962,6,0.341593,0.228692,0.799882,0.13602,6,0.251717,0.0894852,0.372775,0.116067,8,0.273158,0.10785,0.50163,0.119331,6,0.279003,0.108536,0.506282,0.162052
4963,6,0.341632,0.228721,0.799929,0.135951,6,0.25173,0.0895912,0.372955,0.11587,8,0.273213,0.107884,0.501807,0.119319,7,0.283084,0.101069,0.506407,0.161853
4964,6,0.341671,0.228749,0.799977,0.135882,5,0.239849,0.0938402,0.373136,0.115673,8,0.273267,0.107917,0.501983,0.119308,7,0.283056,0.101151,0.506533,0.161654
4965,6,0.341709,0.228778,0.800024,0.135813,6,0.251755,0.0898034,0.373317,0.115475,8,0.273321,0.10795,0.50216,0.119297,6,0.278976,0.108817,0.506658,0.161455
4966,6,0.341747,0.228806,0.80007,0.135744,4,0.223605,0.0986952,0.373498,0.115278,8,0.273375,0.107983,0.502336,0.119286,6,0.278967,0.108911,0.506784,0.161256
4967,6,0.341786,0.228835,0.800117,0.135675,4,0.22357,0.0987999,0.37368,0.115081,8,0.27343,0.108016,0.502512,0.119275,6,0.278958,0.109006,0.50691,0.161058
4968,6,0.341824,0.228863,0.800163,0.135607,4,0.223535,0.0989048,0.373862,0.114884,8,0.273484,0.108048,0.502688,0.119264,6,0.27895,0.1091,0.507037,0.160859
4969,6,0.341863,0.228891,0.800209,0.135539,6,0.251806,0.0902294,0.374044,0.114687,8,0.273539,0.108081,0.502864,0.119253,6,0.278941,0.109196,0.507164,0.16066
4970,6,0.341901,0.22892,0.800254,0.13547,4,0.223465,0.0991155,0.374225,0.11449,8,0.273593,0.108114,0.50304,0.119242,6,0.278932,0.109291,0.507292,0.160461
4971,6,0.34194,0.228948,0.800299,0.135402,4,0.22343,0.099221,0.374407,0.114292,9,0.266139,0.10415,0.503216,0.11923,6,0.278924,0.109387,0.507419,0.160263
4972,6,0.341978,0.228976,0.800344,0.135333,5,0.241117,0.09565,0.374589,0.114096,8,0.273702,0.108179,0.503392,0.119219,7,0.282843,0.101817,0.507547,0.160064
4973,6,0.342016,0.229005,0.800389,0.135265,5,0.241109,0.0957577,0.374772,0.113899,9,0.266205,0.104235,0.503567,0.119208,6,0.278907,0.109579,0.507676,0.159866
4974,6,0.342055,0.229033,0.800433,0.135197,5,0.241101,0.0958656,0.374954,0.113702,9,0.266239,0.104277,0.503743,0.119198,6,0.278899,0.109676,0.507805,0.159667
4975,6,0.342093,0.229061,0.800478,0.135128,4,0.223291,0.0996454,0.375137,0.113505,9,0.266272,0.104319,0.503918,0.119187,6,0.278891,0.109773,0.507934,0.159469
4976,6,0.342131,0.22909,0.800523,0.13506,4,0.223256,0.0997521,0.375319,0.113309,9,0.266306,0.104361,0.504094,0.119177,6,0.278883,0.109871,0.508064,0.15927
