iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
4941,8,0.263971,0.140782,0.507106,0.0586538,8,0.277561,0.15309,0.59851,0.0497161,6,0.269915,0.140495,0.512257,0.114544,10,0.216433,0.126681,0.40902,0.0507868
4942,8,0.264009,0.140854,0.507145,0.0584582,10,0.290391,0.139603,0.598501,0.0498916,6,0.269871,0.14047,0.512301,0.114732,11,0.217086,0.120886,0.409088,0.0506125
4943,8,0.264047,0.140926,0.507184,0.0582628,11,0.296269,0.134313,0.598492,0.0500674,6,0.269828,0.140445,0.512345,0.11492,10,0.211957,0.125718,0.409155,0.0504385
4944,8,0.264085,0.140998,0.507224,0.0580673,8,0.286397,0.152992,0.598485,0.0502432,6,0.269785,0.14042,0.512389,0.115108,9,0.22364,0.12737,0.409223,0.0502647
4945,8,0.264123,0.14107,0.507263,0.0578719,10,0.289596,0.138927,0.598478,0.0504191,6,0.269742,0.140395,0.512433,0.115296,10,0.211988,0.125886,0.409289,0.0500908
4946,8,0.264162,0.141142,0.507301,0.0576767,8,0.286584,0.152836,0.598471,0.0505952,6,0.269699,0.14037,0.512477,0.115485,10,0.212003,0.125969,0.409356,0.0499168
4947,8,0.2642,0.141214,0.50734,0.0574817,8,0.286677,0.152758,0.598465,0.0507715,6,0.269655,0.140346,0.51252,0.115673,10,0.212019,0.126053,0.409422,0.0497428
4948,8,0.264239,0.141285,0.507378,0.0572866,8,0.286771,0.15268,0.598459,0.0509477,6,0.269612,0.140321,0.512563,0.115862,11,0.217248,0.12139,0.409488,0.0495691
4949,8,0.264277,0.141357,0.507416,0.0570916,8,0.286864,0.152602,0.598454,0.0511241,6,0.269569,0.140296,0.512606,0.116051,10,0.212051,0.126219,0.409553,0.0493952
4950,8,0.264316,0.14143,0.507454,0.0568967,10,0.289966,0.13865,0.598449,0.0513006,6,0.269525,0.140271,0.512649,0.11624,11,0.217302,0.121557,0.409619,0.0492214
4951,8,0.264355,0.141502,0.507493,0.0567018,10,0.29004,0.138595,0.598444,0.0514771,6,0.269482,0.140247,0.512692,0.116429,10,0.23001,0.120447,0.409684,0.0490477
4952,8,0.264394,0.141574,0.507531,0.0565072,10,0.290113,0.13854,0.59844,0.0516536,6,0.269439,0.140222,0.512734,0.116618,9,0.225667,0.126284,0.40975,0.0488742
4953,8,0.264433,0.141646,0.507569,0.0563127,8,0.287238,0.152292,0.598436,0.0518303,6,0.269395,0.140197,0.512775,0.116808,9,0.225707,0.126365,0.409814,0.0487007
4954,8,0.264472,0.141718,0.507606,0.0561183,8,0.287331,0.152215,0.598433,0.052007,6,0.269352,0.140172,0.512817,0.116997,10,0.212193,0.126662,0.409879,0.0485275
4955,8,0.264511,0.14179,0.507644,0.055924,8,0.287424,0.152138,0.598429,0.0521838,6,0.269308,0.140147,0.512858,0.117186,10,0.212218,0.126748,0.409943,0.0483541
4956,8,0.26455,0.141862,0.507681,0.0557299,8,0.287518,0.152061,0.598426,0.0523604,6,0.269264,0.140123,0.512899,0.117376,11,0.217467,0.122055,0.410007,0.0481809
4957,8,0.26459,0.141934,0.507719,0.0555357,8,0.287611,0.151984,0.598424,0.0525372,6,0.269221,0.140098,0.51294,0.117566,11,0.217494,0.122137,0.41007,0.048008
4958,8,0.264629,0.142007,0.507756,0.0553417,10,0.290556,0.138214,0.598421,0.0527142,6,0.269177,0.140073,0.512981,0.117756,10,0.230296,0.120981,0.410133,0.0478351
4959,8,0.264669,0.142079,0.507793,0.0551479,8,0.279001,0.151927,0.598419,0.0528914,6,0.269133,0.140048,0.513021,0.117946,11,0.21755,0.122301,0.410197,0.0476624
4960,8,0.264708,0.142151,0.507829,0.0549543,8,0.279081,0.151864,0.598418,0.0530684,6,0.269089,0.140024,0.513061,0.118137,10,0.212231,0.127126,0.410259,0.0474896
4961,8,0.264748,0.142223,0.507865,0.0547609,10,0.291666,0.13851,0.598418,0.0532456,6,0.269045,0.139999,0.513101,0.118327,10,0.212248,0.127207,0.410322,0.0473169
4962,8,0.264788,0.142295,0.507901,0.0545677,9,0.283396,0.143542,0.598418,0.0534225,6,0.269001,0.139975,0.51314,0.118518,10,0.212265,0.127289,0.410385,0.0471443
4963,8,0.264828,0.142367,0.507936,0.0543747,10,0.291799,0.138398,0.598417,0.0535995,6,0.268957,0.13995,0.51318,0.118709,11,0.217663,0.122628,0.410448,0.0469717
4964,8,0.264868,0.142439,0.507971,0.0541819,9,0.297012,0.144915,0.598417,0.0537765,6,0.268913,0.139926,0.513219,0.1189,9,0.22413,0.129031,0.41051,0.0467993
4965,8,0.264908,0.14251,0.508006,0.0539894,8,0.294701,0.153462,0.598418,0.0539538,6,0.268869,0.139901,0.513259,0.119091,10,0.212318,0.127532,0.410573,0.0466269
4966,8,0.264948,0.142582,0.50804,0.0537969,8,0.294821,0.153392,0.598419,0.0541309,6,0.268825,0.139877,0.513298,0.119282,10,0.212335,0.127613,0.410634,0.0464545
4967,8,0.264988,0.142654,0.508075,0.0536045,8,0.29494,0.153322,0.59842,0.0543082,6,0.268781,0.139853,0.513337,0.119474,10,0.212353,0.127693,0.410696,0.0462821
4968,8,0.265029,0.142726,0.50811,0.0534124,8,0.295059,0.153251,0.598421,0.0544857,6,0.268738,0.139829,0.513376,0.119665,10,0.212371,0.127774,0.410756,0.0461097
4969,8,0.265069,0.142798,0.508143,0.0532206,8,0.295178,0.153181,0.598423,0.0546631,6,0.268694,0.139805,0.513415,0.119856,10,0.212388,0.127854,0.410817,0.0459373
4970,8,0.26511,0.14287,0.508177,0.0530288,8,0.295297,0.153111,0.598426,0.0548403,6,0.26865,0.139781,0.513454,0.120048,10,0.212406,0.127935,0.410878,0.0457648
4971,8,0.26515,0.142941,0.508212,0.0528372,8,0.295415,0.153041,0.598429,0.0550177,6,0.268606,0.139757,0.513493,0.120239,9,0.224312,0.129598,0.410938,0.0455926
4972,8,0.265191,0.143013,0.508246,0.0526456,8,0.295534,0.152972,0.598431,0.0551951,6,0.268562,0.139733,0.513532,0.120431,10,0.212442,0.128095,0.410999,0.0454207
4973,9,0.259825,0.135766,0.50828,0.0524541,8,0.295653,0.152902,0.598434,0.0553725,6,0.268518,0.139709,0.51357,0.120623,9,0.224364,0.129758,0.411059,0.0452488
4974,9,0.259884,0.135828,0.508314,0.0522627,8,0.295772,0.152832,0.598437,0.05555,6,0.268474,0.139686,0.513609,0.120815,9,0.224391,0.129838,0.411118,0.045077
4975,9,0.259942,0.13589,0.508348,0.0520713,8,0.29589,0.152762,0.59844,0.0557273,6,0.26843,0.139662,0.513648,0.121008,9,0.224417,0.129918,0.411177,0.0449053
4976,9,0.260001,0.135952,0.508382,0.0518801,8,0.296009,0.152692,0.598443,0.0559046,6,0.268386,0.139638,0.513685,0.1212,10,0.212516,0.128413,0.411236,0.0447336
4977,9,0.26006,0.136014,0.508417,0.051689,8,0.296127,0.152622,0.598447,0.0560819,6,0.268342,0.139614,0.513722,0.121393,9,0.224471,0.130077,0.411295,0.0445619
4978,9,0.260119,0.136077,0.508451,0.0514979,8,0.296246,0.152552,0.59845,0.056259,6,0.268298,0.13959,0.513759,0.121585,10,0.212553,0.128571,0.411353,0.0443905
4979,9,0.260178,0.136139,0.508485,0.0513068,8,0.296365,0.152483,0.598455,0.056436,6,0.268253,0.139567,0.513796,0.121778,10,0.212572,0.12865,0.411412,0.0442192
4980,9,0.260237,0.136201,0.508519,0.0511159,8,0.296483,0.152413,0.598459,0.0566128,6,0.268209,0.139543,0.513833,0.121971,9,0.224551,0.130315,0.411471,0.0440481
4981,9,0.260296,0.136264,0.508552,0.0509251,8,0.296602,0.152344,0.598463,0.0567893,6,0.268165,0.139519,0.51387,0.122164,10,0.21261,0.128808,0.41153,0.0438773
4982,9,0.260355,0.136326,0.508586,0.0507345,8,0.29672,0.152274,0.598468,0.0569661,6,0.268121,0.139495,0.513906,0.122358,9,0.224606,0.130472,0.411588,0.0437064
4983,9,0.260414,0.136388,0.508619,0.0505442,8,0.296839,0.152205,0.598473,0.0571429,6,0.268076,0.139472,0.513941,0.122551,9,0.224633,0.130551,0.411645,0.0435356
4984,9,0.260473,0.136451,0.508652,0.050354,8,0.296957,0.152136,0.598478,0.0573198,6,0.268032,0.139448,0.513977,0.122744,9,0.22466,0.130629,0.411702,0.0433647
4985,9,0.260533,0.136513,0.508685,0.050164,8,0.297075,0.152066,0.598483,0.0574967,6,0.267988,0.139424,0.514012,0.122938,10,0.212686,0.129121,0.411758,0.0431939
4986,9,0.260592,0.136576,0.508718,0.0499743,8,0.297193,0.151997,0.598489,0.0576736,6,0.267943,0.1394,0.514047,0.123131,10,0.212706,0.129199,0.411814,0.043023
4987,9,0.260652,0.136638,0.50875,0.0497849,8,0.297312,0.151928,0.598496,0.0578507,6,0.267899,0.139377,0.514083,0.123325,10,0.212725,0.129277,0.411869,0.0428521
4988,9,0.260711,0.1367,0.508783,0.0495956,8,0.29743,0.151858,0.598503,0.0580279,6,0.267854,0.139353,0.514117,0.123519,9,0.224771,0.130941,0.411924,0.0426813
4989,9,0.260771,0.136763,0.508816,0.0494065,8,0.297548,0.151789,0.59851,0.0582052,6,0.267809,0.139329,0.514151,0.123712,10,0.212765,0.129432,0.411978,0.0425106
4990,9,0.260831,0.136825,0.508848,0.0492175,8,0.297666,0.151721,0.598518,0.0583823,6,0.267764,0.139306,0.514185,0.123906,9,0.224827,0.131096,0.412033,0.04234
4991,9,0.260891,0.136888,0.50888,0.0490285,8,0.297785,0.151652,0.598526,0.0585594,6,0.267719,0.139282,0.514218,0.1241,9,0.224856,0.131173,0.412088,0.0421697
4992,9,0.260951,0.13695,0.508912,0.0488398,8,0.297903,0.151583,0.598534,0.0587366,6,0.267674,0.139259,0.514251,0.124295,10,0.212826,0.129663,0.412142,0.0419996
4993,9,0.261011,0.137012,0.508943,0.0486514,8,0.298021,0.151514,0.598543,0.0589135,6,0.267629,0.139235,0.514284,0.124489,10,0.212846,0.12974,0.412196,0.0418296
4994,9,0.261071,0.137075,0.508975,0.0484633,8,0.298139,0.151445,0.598552,0.0590905,6,0.267584,0.139212,0.514316,0.124683,9,0.224941,0.131404,0.41225,0.0416595
4995,9,0.261131,0.137137,0.509006,0.0482755,8,0.298257,0.151377,0.598561,0.0592674,6,0.267539,0.139188,0.514349,0.124878,9,0.22497,0.13148,0.412303,0.0414894
4996,9,0.261191,0.1372,0.509037,0.0480878,8,0.298375,0.151308,0.598569,0.0594441,6,0.267494,0.139165,0.514382,0.125072,10,0.212907,0.12997,0.412356,0.0413196
4997,9,0.261251,0.137262,0.509067,0.0479005,8,0.298492,0.151239,0.598578,0.0596208,6,0.267449,0.139142,0.514414,0.125267,9,0.225027,0.131633,0.412409,0.04115
4998,9,0.261312,0.137324,0.509097,0.0477136,8,0.29861,0.151171,0.598588,0.0597975,6,0.267404,0.139119,0.514447,0.125462,9,0.225056,0.131709,0.412461,0.0409807
4999,9,0.261372,0.137386,0.509127,0.0475269,8,0.298727,0.151102,0.598598,0.0599742,6,0.267359,0.139096,0.514479,0.125656,10,0.212969,0.130198,0.412514,0.0408114
5000,9,0.261432,0.137448,0.509156,0.0473404,8,0.298845,0.151034,0.598609,0.0601508,6,0.267314,0.139073,0.514512,0.125851,10,0.21299,0.130274,0.412566,0.0406425
5001,9,0.261493,0.13751,0.509185,0.0471541,8,0.298962,0.150966,0.598619,0.0603272,6,0.267269,0.139051,0.514544,0.126046,9,0.225143,0.131936,0.412618,0.0404735
5002,9,0.261553,0.137573,0.509214,0.0469681,8,0.29908,0.150897,0.598629,0.0605038,6,0.267224,0.139028,0.514577,0.126241,10,0.213032,0.130425,0.41267,0.0403046
5003,9,0.261614,0.137635,0.509243,0.0467826,8,0.299197,0.150829,0.59864,0.0606802,6,0.267178,0.139006,0.514609,0.126437,9,0.225202,0.132086,0.412721,0.0401356
5004,9,0.261675,0.137697,0.509272,0.0465971,8,0.299314,0.150761,0.598651,0.0608566,6,0.267133,0.138984,0.514641,0.126632,10,0.213075,0.130575,0.412773,0.0399669
5005,9,0.261736,0.137759,0.509301,0.0464117,10,0.294565,0.136171,0.598663,0.0610332,6,0.267088,0.138962,0.514674,0.126827,10,0.213096,0.130649,0.412824,0.0397984
5006,9,0.261796,0.137821,0.509329,0.0462265,11,0.301126,0.131402,0.598675,0.0612099,6,0.267043,0.13894,0.514706,0.127022,11,0.218948,0.125997,0.412875,0.03963
5007,9,0.261857,0.137883,0.509357,0.0460415,11,0.301201,0.13136,0.598687,0.0613864,6,0.266998,0.138918,0.514739,0.127217,11,0.218979,0.126071,0.412925,0.0394616
5008,9,0.261918,0.137945,0.509384,0.0458566,9,0.29281,0.143246,0.598699,0.0615628,6,0.266953,0.138896,0.514772,0.127413,9,0.227371,0.130428,0.412976,0.0392933
5009,9,0.261979,0.138007,0.509411,0.045672,9,0.292892,0.143197,0.598712,0.0617393,6,0.266908,0.138875,0.514804,0.127608,10,0.213183,0.130947,0.413026,0.0391249
5010,9,0.26204,0.138069,0.509438,0.0454875,9,0.292975,0.143147,0.598726,0.0619159,6,0.266862,0.138853,0.514837,0.127804,10,0.213205,0.131021,0.413076,0.0389565
5011,9,0.262101,0.13813,0.509464,0.0453032,9,0.293058,0.143097,0.598739,0.0620924,6,0.266817,0.138832,0.514869,0.127999,10,0.213227,0.131094,0.413125,0.0387884
5012,9,0.262162,0.138192,0.509491,0.0451192,9,0.29314,0.143048,0.598753,0.0622691,6,0.266772,0.13881,0.514902,0.128195,10,0.213249,0.131168,0.413175,0.0386206
5013,9,0.262224,0.138254,0.509517,0.0449355,9,0.293223,0.142998,0.598767,0.0624459,6,0.266727,0.138789,0.514934,0.128391,10,0.213271,0.131242,0.413224,0.0384531
5014,9,0.262285,0.138316,0.509543,0.044752,9,0.293305,0.142949,0.598782,0.0626226,6,0.266682,0.138768,0.514966,0.128587,10,0.213293,0.131315,0.413273,0.0382856
5015,9,0.262347,0.138378,0.509569,0.0445687,9,0.293388,0.1429,0.598796,0.0627992,6,0.266637,0.138747,0.514998,0.128783,10,0.213316,0.131388,0.413321,0.038118
5016,9,0.262408,0.138439,0.509595,0.0443856,9,0.293471,0.142851,0.598812,0.0629759,6,0.266591,0.138726,0.51503,0.128979,10,0.213338,0.131461,0.413369,0.0379504
5017,9,0.26247,0.138501,0.509619,0.044203,9,0.293553,0.142802,0.598827,0.0631526,6,0.266546,0.138705,0.515061,0.129175,10,0.213361,0.131534,0.413418,0.0377829
5018,9,0.262532,0.138562,0.509643,0.0440206,9,0.293635,0.142754,0.598843,0.063329,6,0.266501,0.138683,0.515092,0.129371,10,0.213384,0.131607,0.413465,0.0376154
5019,9,0.262593,0.138624,0.509667,0.0438386,9,0.293718,0.142705,0.59886,0.0635055,6,0.266455,0.138662,0.515123,0.129567,10,0.213407,0.13168,0.413513,0.0374482
5020,9,0.262655,0.138685,0.50969,0.0436568,11,0.302178,0.130832,0.598877,0.0636821,6,0.26641,0.138642,0.515154,0.129764,9,0.225716,0.133334,0.413561,0.0372814
5021,9,0.262717,0.138746,0.509713,0.0434753,9,0.293372,0.142332,0.598894,0.0638587,6,0.266364,0.138621,0.515184,0.12996,9,0.225747,0.133405,0.413608,0.0371146
5022,9,0.262779,0.138807,0.509737,0.0432941,9,0.293463,0.142288,0.598912,0.064035,6,0.266318,0.1386,0.515215,0.130157,10,0.213476,0.131897,0.413656,0.0369478
5023,9,0.262841,0.138868,0.509759,0.0431131,9,0.293554,0.142245,0.59893,0.0642114,6,0.266273,0.13858,0.515246,0.130353,10,0.213499,0.131969,0.413703,0.0367809
5024,9,0.262904,0.138929,0.509781,0.0429325,10,0.295354,0.135002,0.598949,0.0643878,6,0.266227,0.13856,0.515277,0.13055,10,0.213522,0.13204,0.41375,0.0366144
5025,9,0.262966,0.13899,0.509803,0.0427522,10,0.295426,0.134959,0.598968,0.0645641,6,0.266182,0.138539,0.515307,0.130746,10,0.213546,0.132112,0.413798,0.0364477
5026,9,0.263028,0.139051,0.509825,0.0425723,9,0.287251,0.139803,0.598988,0.0647403,6,0.266136,0.138519,0.515337,0.130943,10,0.213569,0.132184,0.413845,0.0362813
5027,9,0.263091,0.139112,0.509847,0.0423929,9,0.287311,0.13975,0.599008,0.0649163,6,0.26609,0.138499,0.515367,0.131139,11,0.219626,0.127536,0.413892,0.0361152
5028,9,0.263154,0.139173,0.509869,0.042214,9,0.28737,0.139698,0.599027,0.0650923,6,0.266044,0.138478,0.515397,0.131336,10,0.213616,0.132327,0.413938,0.0359492
5029,9,0.263217,0.139233,0.509891,0.0420357,9,0.287429,0.139645,0.599048,0.0652682,6,0.265998,0.138458,0.515426,0.131533,10,0.21364,0.132398,0.413984,0.035783
5030,9,0.26328,0.139294,0.509912,0.0418575,9,0.287489,0.139593,0.599068,0.065444,6,0.265953,0.138438,0.515455,0.13173,9,0.22809,0.131971,0.414031,0.0356172
5031,9,0.263343,0.139355,0.509933,0.0416799,9,0.287548,0.139541,0.599089,0.0656196,6,0.265907,0.138418,0.515483,0.131927,9,0.228123,0.13204,0.414077,0.0354517
5032,9,0.263406,0.139415,0.509953,0.0415027,9,0.287607,0.13949,0.599111,0.065795,6,0.265861,0.138398,0.515512,0.132124,11,0.219791,0.127891,0.414122,0.0352867
5033,9,0.263469,0.139475,0.509974,0.0413259,9,0.287666,0.139438,0.599133,0.0659703,6,0.265815,0.138377,0.51554,0.132321,10,0.21452,0.133049,0.414167,0.035122
5034,9,0.263533,0.139536,0.509993,0.0411494,8,0.284974,0.147611,0.599155,0.0661456,6,0.265769,0.138357,0.515568,0.132518,11,0.219858,0.128032,0.414212,0.0349574
5035,9,0.263596,0.139596,0.510013,0.0409734,8,0.285053,0.147561,0.599179,0.0663209,6,0.265723,0.138337,0.515596,0.132715,11,0.219892,0.128102,0.414256,0.0347931
5036,9,0.26366,0.139656,0.510032,0.0407978,8,0.285132,0.14751,0.599202,0.0664963,6,0.265677,0.138317,0.515623,0.132912,10,0.219995,0.134427,0.414301,0.0346292
5037,9,0.263724,0.139715,0.51005,0.0406228,8,0.285211,0.147459,0.599225,0.0666718,6,0.265631,0.138297,0.51565,0.13311,10,0.220037,0.1345,0.414345,0.0344657
5038,9,0.263787,0.139775,0.510069,0.040448,9,0.287963,0.139184,0.599249,0.0668475,6,0.265585,0.138276,0.515677,0.133307,10,0.22008,0.134573,0.414389,0.0343025
5039,9,0.263851,0.139835,0.510088,0.0402735,9,0.288022,0.139133,0.599273,0.067023,6,0.265539,0.138256,0.515703,0.133505,10,0.220123,0.134646,0.414433,0.0341394
5040,9,0.263915,0.139895,0.510106,0.0400997,8,0.285449,0.147308,0.599297,0.0671987,6,0.265493,0.138236,0.51573,0.133702,10,0.220166,0.134718,0.414476,0.0339766
5041,9,0.263979,0.139955,0.510124,0.0399261,9,0.28814,0.139033,0.599322,0.0673743,6,0.265447,0.138217,0.515757,0.1339,10,0.220209,0.13479,0.41452,0.0338137
5042,9,0.264043,0.140014,0.510142,0.0397531,9,0.2882,0.138983,0.599347,0.0675498,6,0.265402,0.138197,0.515785,0.134097,10,0.220252,0.134863,0.414563,0.0336509
5043,9,0.264108,0.140073,0.51016,0.0395804,9,0.288259,0.138933,0.599373,0.0677253,6,0.265356,0.138177,0.515811,0.134295,10,0.220295,0.134935,0.414606,0.0334884
5044,9,0.264172,0.140133,0.510178,0.0394083,9,0.288318,0.138884,0.599398,0.067901,6,0.26531,0.138157,0.515838,0.134493,10,0.220338,0.135007,0.41465,0.0333263
5045,9,0.264236,0.140193,0.510196,0.0392365,9,0.288377,0.138834,0.599424,0.0680769,6,0.265264,0.138137,0.515863,0.134691,10,0.220382,0.135078,0.414693,0.0331643
5046,9,0.264301,0.140252,0.510214,0.0390651,8,0.285924,0.147011,0.59945,0.0682525,6,0.265218,0.138118,0.515889,0.134889,10,0.220425,0.13515,0.414735,0.0330027
5047,9,0.264366,0.140311,0.510231,0.0388941,8,0.286003,0.146962,0.599476,0.0684282,6,0.265172,0.138098,0.515914,0.135087,10,0.220469,0.135221,0.414778,0.0328416
5048,9,0.264431,0.140371,0.510248,0.0387234,9,0.288554,0.138687,0.599503,0.0686039,6,0.265125,0.138078,0.515938,0.135285,11,0.22034,0.128997,0.41482,0.0326805
5049,9,0.264496,0.14043,0.510265,0.0385532,9,0.288613,0.138638,0.59953,0.0687798,6,0.265079,0.138058,0.515962,0.135483,10,0.220557,0.135364,0.414862,0.0325199
5050,9,0.264561,0.140489,0.510282,0.0383833,9,0.288673,0.13859,0.599558,0.0689557,6,0.265032,0.138039,0.515987,0.135681,10,0.220601,0.135434,0.414904,0.0323595
5051,9,0.264626,0.140548,0.510298,0.0382139,9,0.288732,0.138542,0.599586,0.0691319,6,0.264985,0.138019,0.51601,0.135879,10,0.220645,0.135505,0.414946,0.0321992
5052,9,0.264691,0.140607,0.510315,0.0380448,10,0.297567,0.133999,0.599614,0.0693081,6,0.264939,0.137999,0.516033,0.136077,10,0.220689,0.135576,0.414988,0.0320392
5053,9,0.264757,0.140666,0.510332,0.037876,9,0.28885,0.138445,0.599643,0.0694841,6,0.264892,0.137979,0.516056,0.136275,9,0.241717,0.126654,0.415029,0.082729
5054,8,0.251,0.143386,0.510348,0.0377078,9,0.288909,0.138398,0.599672,0.0696602,6,0.264845,0.13796,0.516079,0.136473,10,0.220778,0.135716,0.41507,0.0317204
5055,8,0.251054,0.14344,0.510365,0.03754,9,0.288968,0.13835,0.599702,0.0698364,6,0.264798,0.13794,0.516101,0.136672,11,0.220588,0.129469,0.415111,0.0315613
5056,8,0.251108,0.143494,0.510381,0.0373726,9,0.289027,0.138303,0.599732,0.0700127,6,0.264752,0.13792,0.516123,0.13687,11,0.220624,0.129536,0.415152,0.0314025
5057,8,0.251161,0.143548,0.510397,0.0372059,9,0.289086,0.138256,0.599763,0.0701891,6,0.264705,0.137901,0.516145,0.137068,10,0.215361,0.134787,0.415193,0.0312441
5058,8,0.251215,0.143602,0.510413,0.0370397,9,0.289145,0.138209,0.599794,0.0703656,6,0.264658,0.137881,0.516167,0.137267,10,0.215397,0.134858,0.415234,0.0310861
5059,8,0.251269,0.143656,0.510428,0.0368741,9,0.289205,0.138162,0.599826,0.0705423,6,0.264611,0.137861,0.516189,0.137465,11,0.220733,0.129735,0.415275,0.0309282
5060,8,0.251323,0.143709,0.510444,0.0367092,9,0.289264,0.138116,0.599858,0.0707189,6,0.264565,0.137842,0.51621,0.137664,10,0.214444,0.134511,0.415316,0.0307704
5061,8,0.251377,0.143763,0.51046,0.0365449,9,0.289323,0.13807,0.59989,0.0708954,6,0.264518,0.137822,0.516231,0.137862,11,0.220806,0.129868,0.415357,0.0306127
5062,8,0.251432,0.143816,0.510475,0.0363809,8,0.287196,0.146249,0.599922,0.0710719,6,0.264471,0.137803,0.516252,0.138061,9,0.230337,0.13455,0.415399,0.0304554
5063,8,0.251486,0.14387,0.51049,0.0362175,9,0.289442,0.137977,0.599954,0.0712483,6,0.264424,0.137783,0.516272,0.138259,11,0.22088,0.13,0.41544,0.0302984
5064,8,0.25154,0.143923,0.510505,0.0360548,9,0.289501,0.137931,0.599986,0.0714249,6,0.264377,0.137764,0.516292,0.138458,9,0.229247,0.134256,0.415481,0.0301418
5065,8,0.251595,0.143976,0.510519,0.0358925,9,0.28956,0.137886,0.600019,0.0716014,6,0.26433,0.137745,0.516312,0.138657,10,0.214587,0.134839,0.415538,0.0299858
5066,8,0.25165,0.144029,0.510534,0.0357308,9,0.289619,0.13784,0.600053,0.0717781,6,0.264282,0.137725,0.516331,0.138855,10,0.214616,0.134904,0.415712,0.0298299
5067,8,0.251704,0.144081,0.510547,0.0355696,9,0.289679,0.137795,0.600087,0.0719549,6,0.264235,0.137705,0.51635,0.139054,10,0.214646,0.134969,0.415887,0.0296742
5068,8,0.251759,0.144134,0.510561,0.0354091,8,0.287674,0.145975,0.600121,0.0721317,6,0.264188,0.137686,0.516368,0.139253,9,0.229388,0.134519,0.416062,0.0295188
5069,8,0.251814,0.144186,0.510574,0.0352492,9,0.289797,0.137705,0.600156,0.0723086,6,0.26414,0.137667,0.516386,0.139451,9,0.229424,0.134584,0.416237,0.0293637
5070,8,0.25187,0.144238,0.510586,0.0350901,10,0.298699,0.133263,0.600191,0.0724858,6,0.264093,0.137647,0.516404,0.13965,9,0.229459,0.134649,0.416411,0.0292088
5071,8,0.251925,0.14429,0.510599,0.0349318,9,0.306937,0.13803,0.600226,0.0726627,6,0.264045,0.137628,0.516423,0.139849,9,0.229495,0.134715,0.416586,0.0290542
5072,8,0.251981,0.144342,0.510611,0.0347739,9,0.307027,0.137972,0.600262,0.0728398,6,0.263998,0.137609,0.516442,0.140048,9,0.229531,0.13478,0.41676,0.0288998
5073,8,0.252036,0.144393,0.510624,0.0346166,9,0.307117,0.137914,0.600298,0.0730168,6,0.26395,0.13759,0.51646,0.140247,10,0.214824,0.135355,0.416934,0.0287455
5074,8,0.252092,0.144445,0.510636,0.03446,10,0.29895,0.133107,0.600335,0.0731938,6,0.263903,0.137572,0.516478,0.140445,10,0.214854,0.135419,0.417109,0.0285917
5075,8,0.252148,0.144496,0.510648,0.0343038,10,0.299013,0.133069,0.600373,0.0733707,6,0.263855,0.137553,0.516497,0.140644,9,0.229639,0.134975,0.417283,0.028438
5076,8,0.252204,0.144547,0.510659,0.0341485,9,0.298372,0.140209,0.60041,0.0735476,6,0.263808,0.137535,0.516516,0.140843,11,0.221371,0.13084,0.417457,0.0282849
5077,8,0.25226,0.144598,0.51067,0.0339936,10,0.299138,0.132992,0.600448,0.0737245,6,0.26376,0.137516,0.516534,0.141042,10,0.214946,0.135609,0.417631,0.028132
5078,8,0.252316,0.144648,0.510681,0.0338396,10,0.299201,0.132954,0.600486,0.0739013,6,0.263713,0.137498,0.516552,0.141241,10,0.214976,0.135672,0.417804,0.0279794
5079,8,0.252372,0.144699,0.510692,0.0336863,9,0.307656,0.137569,0.600525,0.074078,6,0.263665,0.13748,0.51657,0.14144,10,0.215007,0.135736,0.417978,0.0278274
5080,8,0.252429,0.144749,0.510703,0.0335338,8,0.298813,0.143371,0.600564,0.0742549,6,0.263617,0.137462,0.516588,0.141639,10,0.215038,0.135799,0.418151,0.0276758
5081,8,0.252485,0.144799,0.510714,0.033382,8,0.298902,0.143309,0.600603,0.0744317,6,0.263569,0.137443,0.516605,0.141838,10,0.215069,0.135861,0.418325,0.027525
5082,8,0.252542,0.144849,0.510725,0.0332307,8,0.298991,0.143248,0.600643,0.0746084,6,0.263521,0.137425,0.516621,0.142037,11,0.221604,0.13122,0.418498,0.0273745
5083,8,0.252599,0.144899,0.510736,0.0330803,8,0.29908,0.143186,0.600683,0.0747849,6,0.263473,0.137407,0.516638,0.142236,10,0.216363,0.136572,0.418671,0.0272243
5084,8,0.252656,0.144948,0.510747,0.032931,8,0.29917,0.143125,0.600723,0.0749614,6,0.263425,0.137389,0.516653,0.142435,10,0.216404,0.136639,0.418844,0.0270743
5085,8,0.252713,0.144998,0.510758,0.0327822,8,0.299259,0.143064,0.600764,0.075138,6,0.263377,0.13737,0.516669,0.142634,11,0.221722,0.131407,0.419017,0.0269244
5086,8,0.25277,0.145047,0.510767,0.032634,8,0.299348,0.143004,0.600806,0.0753145,6,0.263329,0.137352,0.516684,0.142834,10,0.215227,0.136173,0.41919,0.0267748
5087,8,0.252828,0.145096,0.510777,0.0324864,8,0.299438,0.142943,0.600847,0.0754909,6,0.263281,0.137334,0.516699,0.143033,10,0.215258,0.136234,0.419363,0.0266259
5088,8,0.252885,0.145144,0.510786,0.0323399,8,0.299527,0.142882,0.600889,0.0756672,6,0.263233,0.137316,0.516713,0.143232,10,0.21529,0.136296,0.419535,0.0264772
